DATE,BAA10Y,DCOILWTICO_PCH,DCPN3M_CHG,DEXCAUS_PCH,DEXJPUS_PCH,DEXKOUS_PCH,DEXMXUS_PCH,DEXUSUK_PCH,DGS10_CHG,DJIA_PCH,DTWEXB_PCH,GOLDAMGBD228NLBM_PCH,NASDAQCOM_PCH,RU2000PR_PCH,SP500_PCH,T5YIE_CHG,T5YIFR_CHG,USD3MTD156N_CHG
2013-10-14,#N/A,0.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.4,#N/A,-0.8,0.6,0.6,0.4,#N/A,#N/A,0.00220
2013-10-15,2.66,-1.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.9,#N/A,-1.6,-0.6,-1.0,-0.7,#N/A,#N/A,-0.00225
2013-10-16,2.66,1.2,0.05,-0.3,0.3,0.2,-0.7,-0.4,-0.06,1.4,-0.1,1.8,1.2,1.2,1.4,0.00,-0.04,0.00250
2013-10-17,2.66,-1.6,-0.01,-0.6,-1.1,-0.3,-0.7,1.6,-0.08,0.0,-0.6,2.4,0.6,0.9,0.7,-0.02,-0.04,-0.00400
2013-10-18,2.66,0.1,#N/A,0.0,-0.1,-0.2,0.3,0.1,-0.01,0.2,0.0,0.6,1.3,1.1,0.7,0.01,0.03,-0.00150
2013-10-21,2.65,-1.6,#N/A,0.1,0.4,0.1,1.2,-0.2,0.03,0.0,0.3,-0.1,0.1,-0.2,0.0,0.01,0.01,-0.00195
2013-10-22,2.66,-1.7,#N/A,-0.1,0.0,-0.3,-0.8,0.4,-0.09,0.5,-0.3,-0.3,0.2,0.3,0.6,-0.03,-0.01,-0.00025
2013-10-23,2.67,-0.7,0.00,1.0,-0.9,0.0,0.6,-0.3,-0.03,-0.4,0.1,1.6,-0.6,-0.4,-0.5,0.00,-0.04,0.00000
2013-10-24,2.68,-0.3,0.00,0.4,0.1,0.4,0.3,0.1,0.02,0.6,0.1,0.2,0.6,0.7,0.3,0.01,0.03,-0.00025
2013-10-25,2.66,0.8,-0.01,0.3,0.1,0.1,-0.8,-0.2,0.00,0.4,0.0,0.4,0.4,0.0,0.4,0.00,0.04,-0.00125
2013-10-28,2.66,1.4,#N/A,-0.1,0.2,-0.2,-0.1,-0.2,0.01,0.0,0.0,0.7,-0.1,0.0,0.1,0.02,-0.02,-0.00100
2013-10-29,2.69,-0.5,#N/A,0.0,0.4,0.1,0.1,-0.4,-0.01,0.7,0.1,-0.3,0.3,0.3,0.6,-0.03,0.01,0.00160
2013-10-30,2.68,-1.5,#N/A,0.1,0.1,-0.3,0.0,0.1,0.02,-0.4,0.0,0.2,-0.5,-1.4,-0.5,0.01,-0.01,0.00445
2013-10-31,2.65,-0.5,#N/A,-0.2,0.0,0.2,1.0,-0.1,0.02,-0.5,0.4,-1.2,-0.3,-0.5,-0.4,-0.03,0.01,0.00010
2013-11-01,2.64,-1.8,-0.03,0.1,0.7,0.0,0.6,-0.9,0.08,0.4,0.4,-1.4,0.1,-0.4,0.3,-0.04,0.00,-0.00425
2013-11-04,2.66,0.0,#N/A,-0.3,-0.2,0.1,-0.7,0.2,-0.02,0.2,-0.2,0.0,0.4,1.2,0.4,0.01,-0.05,0.00035
2013-11-05,2.66,-1.2,#N/A,0.3,0.0,-0.1,1.2,0.6,0.06,-0.1,0.3,-0.2,0.1,-0.4,-0.3,0.01,0.01,-0.00040
2013-11-06,2.70,1.4,#N/A,-0.3,0.0,-0.1,0.1,0.2,-0.02,0.8,-0.1,0.4,-0.2,-0.4,0.4,0.05,0.05,0.00095
2013-11-07,2.70,-0.5,#N/A,0.2,0.0,0.3,0.4,-0.1,-0.04,-1.0,0.3,-0.1,-1.9,-1.8,-1.3,-0.01,-0.03,0.00025
2013-11-08,2.69,0.3,#N/A,0.4,0.5,-0.1,0.3,-0.5,0.14,1.1,0.3,-0.5,1.6,1.9,1.3,0.01,0.01,0.00050
2013-11-11,#N/A,0.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.1,#N/A,-1.9,0.0,0.1,0.1,#N/A,#N/A,-0.00015
2013-11-12,2.67,-2.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.2,#N/A,-0.2,0.0,0.0,-0.2,#N/A,#N/A,0.00000
2013-11-13,2.69,0.8,#N/A,-0.3,-0.3,-0.2,-0.9,0.7,-0.05,0.5,-0.3,-0.4,1.2,1.0,0.8,0.00,-0.02,0.00135
2013-11-14,2.72,-0.2,#N/A,0.3,0.6,-0.2,-0.6,0.3,-0.06,0.3,-0.1,0.6,0.2,-0.1,0.5,0.01,0.01,-0.00215
2013-11-15,2.70,0.0,#N/A,-0.4,0.2,-0.5,-0.4,0.2,0.02,0.5,-0.1,-0.1,0.3,0.4,0.4,0.00,0.00,-0.00035
2013-11-18,2.66,-0.8,0.00,-0.3,-0.1,-0.7,-0.6,0.0,-0.04,0.1,-0.3,0.1,-0.9,-0.8,-0.4,0.00,0.02,-0.00075
2013-11-19,2.66,0.3,0.00,0.4,0.1,0.0,0.2,0.0,0.04,-0.1,0.1,-0.9,-0.4,-0.5,-0.2,-0.03,0.01,0.00175
2013-11-20,2.67,0.0,-0.01,-0.2,-0.1,0.1,0.7,0.2,0.09,-0.4,0.2,-0.1,-0.3,-0.1,-0.4,-0.02,-0.02,-0.00100
2013-11-21,2.65,2.2,#N/A,0.6,0.9,0.5,0.6,0.0,-0.01,0.7,0.3,-1.8,1.2,1.8,0.8,0.01,0.05,-0.00050
2013-11-22,2.65,-0.9,#N/A,0.3,0.3,-0.1,-0.5,0.3,-0.04,0.3,-0.1,-0.5,0.6,0.5,0.5,0.00,0.00,-0.00100
2013-11-25,2.65,-0.7,#N/A,0.2,0.4,-0.2,0.1,-0.4,-0.01,0.0,0.1,-0.8,0.1,0.0,-0.1,-0.01,-0.01,-0.00075
2013-11-26,2.63,-0.5,#N/A,-0.1,-0.3,0.1,0.4,0.3,-0.03,0.0,0.0,1.5,0.6,0.9,0.0,-0.04,0.02,0.00075
2013-11-27,2.63,-1.5,0.01,0.5,0.8,0.1,0.2,0.5,0.03,0.2,0.2,0.0,0.7,0.6,0.2,0.00,-0.02,0.00100
2013-11-28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.7,#N/A,#N/A,#N/A,#N/A,#N/A,0.00150
2013-11-29,2.61,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.3,#N/A,#N/A,#N/A,#N/A,#N/A,0.00000
2013-12-02,2.60,1.1,#N/A,0.3,0.6,0.0,0.7,0.0,0.06,-0.5,0.2,-0.6,-0.4,-1.2,-0.3,0.01,-0.01,-0.00025
2013-12-03,2.60,2.4,0.00,0.3,-0.7,0.2,0.1,0.3,-0.02,-0.6,-0.1,-1.5,-0.2,-0.5,-0.3,-0.01,0.01,0.00245
2013-12-04,2.62,1.2,0.01,0.3,0.1,0.1,-0.9,-0.4,0.05,-0.2,0.1,-0.5,0.0,-0.2,-0.1,-0.05,-0.03,0.00055
2013-12-05,2.59,0.2,-0.03,-0.5,-0.6,-0.3,-0.6,-0.1,0.04,-0.4,-0.4,1.7,-0.1,0.1,-0.4,0.02,0.00,-0.00025
2013-12-06,2.58,0.4,0.01,0.2,1.0,-0.2,-0.6,0.0,0.00,1.3,-0.1,-0.3,0.7,0.8,1.1,-0.01,-0.01,-0.00075
2013-12-09,2.57,-0.4,0.00,-0.2,0.3,-0.6,-0.7,0.5,-0.02,0.0,-0.3,-0.2,0.2,-0.1,0.2,-0.02,0.04,0.00175
2013-12-10,2.56,1.3,0.00,-0.2,-0.4,0.2,0.3,0.1,-0.05,-0.3,#N/A,1.4,-0.2,-0.9,-0.3,0.01,-0.01,-0.00075
2013-12-11,2.55,-1.1,0.01,-0.2,-0.4,0.0,0.3,-0.2,0.05,-0.8,#N/A,0.8,-1.4,-1.6,-1.1,0.01,0.05,0.00200
2013-12-12,2.53,0.0,-0.02,0.3,0.7,-0.1,0.9,-0.4,0.03,-0.7,0.3,-0.9,-0.1,0.2,-0.4,0.00,-0.02,-0.00100
2013-12-13,2.50,-1.0,0.00,-0.4,0.2,0.2,-0.6,-0.2,-0.01,0.1,-0.1,-1.7,0.1,0.3,0.0,0.01,0.03,0.00100
2013-12-16,2.50,0.9,0.01,-0.2,-0.4,0.0,-0.1,0.1,0.01,0.8,-0.1,0.6,0.7,1.2,0.6,0.02,0.02,-0.00100
2013-12-17,2.50,-0.2,0.00,0.3,-0.3,-0.2,0.1,-0.3,-0.04,-0.1,0.1,0.6,-0.1,-0.1,-0.3,0.01,-0.01,0.00150
2013-12-18,2.50,0.6,0.01,0.3,0.5,0.1,0.3,0.8,0.04,1.8,0.1,-0.3,1.2,1.3,1.7,-0.02,0.00,0.00075
2013-12-19,2.42,0.8,-0.01,0.3,0.9,0.7,-0.2,0.0,0.05,0.1,0.3,-2.3,-0.3,-0.7,-0.1,0.08,-0.12,0.00075
2013-12-20,2.38,0.7,0.01,0.0,-0.1,0.2,-0.2,-0.2,-0.05,0.3,0.0,-0.9,1.1,1.9,0.5,-0.11,0.13,0.00250
2013-12-23,2.35,-0.5,#N/A,-0.7,0.0,-0.1,0.2,0.0,0.05,0.5,-0.1,-0.2,1.1,0.9,0.5,0.03,0.01,-0.00250
2013-12-24,2.36,0.3,#N/A,0.2,0.2,-0.1,0.4,0.1,0.05,0.4,0.1,0.3,0.2,0.4,0.3,0.01,0.01,0.00100
2013-12-25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-12-26,2.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2013-12-27,2.37,0.8,#N/A,0.5,0.3,-0.5,0.1,0.4,0.02,0.0,-0.1,#N/A,-0.3,-0.1,0.0,-0.02,0.06,#N/A
2013-12-30,2.35,-1.0,#N/A,-0.5,0.0,0.1,-0.2,0.2,-0.03,0.2,-0.2,-0.6,-0.1,0.0,0.0,-0.04,0.06,0.00000
2013-12-31,2.33,-0.7,#N/A,0.0,0.2,0.1,0.4,0.3,0.05,0.4,0.1,0.0,0.5,0.3,0.4,0.05,-0.03,-0.00050
2014-01-01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-01-02,2.34,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-01-03,2.34,-1.6,0.00,-0.2,-0.4,0.4,-0.1,-0.1,0.01,0.2,0.0,1.0,-0.3,0.5,0.0,-0.02,0.02,-0.00300
2014-01-06,2.32,-0.6,#N/A,0.4,-0.1,0.9,-0.1,-0.1,-0.03,-0.3,0.1,0.5,-0.4,-0.8,-0.3,0.06,-0.06,-0.00050
2014-01-07,2.32,0.2,#N/A,0.8,0.2,0.3,-0.4,0.1,-0.02,0.6,0.1,0.0,1.0,0.9,0.6,0.08,-0.08,0.00275
2014-01-08,2.31,-1.5,0.00,0.6,0.3,-0.3,0.3,0.2,0.05,-0.4,0.2,-0.9,0.3,0.0,0.0,-0.07,0.13,-0.00170
2014-01-09,2.31,-0.6,-0.01,0.4,-0.1,-0.2,0.5,0.0,-0.04,-0.1,0.1,0.0,-0.2,0.1,0.0,0.07,-0.03,0.00125
2014-01-10,2.32,1.1,-0.01,0.6,-0.6,-0.1,-1.2,0.1,-0.09,0.0,-0.3,0.5,0.4,0.5,0.2,-0.08,0.04,0.00000
2014-01-13,2.34,-1.0,0.01,-0.4,-0.7,-0.4,0.1,-0.6,-0.04,-1.1,-0.1,1.1,-1.5,-1.4,-1.3,-0.04,0.00,-0.00275
2014-01-14,2.34,0.8,-0.01,0.6,0.5,0.3,0.6,0.4,0.04,0.7,0.1,0.2,1.7,1.3,1.1,0.05,-0.07,-0.00215
2014-01-15,2.32,1.8,0.00,0.0,0.6,0.3,0.6,-0.5,0.02,0.7,0.3,-0.9,0.8,0.7,0.5,-0.04,0.08,0.00110
2014-01-16,2.32,-0.3,0.00,-0.1,-0.1,0.0,1.1,-0.2,-0.04,-0.4,0.2,-0.1,0.1,0.2,-0.1,0.02,-0.08,-0.00150
2014-01-17,2.33,0.4,0.01,0.3,0.0,-0.2,-0.3,0.6,-0.02,0.3,0.0,0.3,-0.5,-0.4,-0.4,-0.02,0.04,0.00025
2014-01-20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.1,#N/A,#N/A,#N/A,#N/A,#N/A,0.00050
2014-01-21,2.30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.6,#N/A,#N/A,#N/A,#N/A,#N/A,-0.00050
2014-01-22,2.30,1.9,#N/A,0.9,0.2,0.2,0.2,0.6,0.02,-0.3,0.2,-0.7,0.4,0.5,0.1,0.08,-0.10,0.00050
2014-01-23,2.32,0.9,-0.02,0.5,-0.7,0.5,0.5,0.2,-0.08,-1.1,0.0,0.4,-0.6,-0.8,-0.9,-0.07,-0.17,0.00150
2014-01-24,2.35,-0.6,0.01,-0.6,-1.2,0.7,0.6,-0.7,-0.04,-2.0,0.0,1.2,-2.1,-2.4,-2.1,-0.04,0.06,-0.00325
2014-01-27,2.36,-0.9,0.02,0.3,-0.1,0.3,-0.1,0.6,0.03,-0.3,0.1,0.9,-1.1,-1.4,-0.5,0.04,-0.04,0.00075
2014-01-28,2.35,1.7,-0.01,0.5,0.5,-0.4,-1.0,0.0,-0.01,0.6,0.0,-1.3,0.4,0.9,0.6,-0.01,0.03,0.00000
2014-01-29,2.38,-0.2,0.00,0.0,-0.6,-0.9,0.2,-0.1,-0.08,-1.2,0.0,0.1,-1.1,-1.4,-1.0,0.01,-0.03,-0.00050
2014-01-30,2.36,0.9,-0.03,0.2,0.6,1.0,-0.2,-0.4,0.03,0.7,0.3,-0.1,1.8,1.5,1.1,0.04,-0.02,0.00200
2014-01-31,2.40,-0.7,0.01,-0.5,-0.5,0.0,0.4,-0.2,-0.05,-0.9,0.1,-0.6,-0.5,-0.7,-0.6,-0.04,0.02,-0.00100
2014-02-03,2.39,-1.1,0.00,-0.4,-1.1,0.4,1.1,-0.9,-0.06,-2.1,0.1,0.0,-2.6,-3.2,-2.3,-0.02,0.02,-0.00100
2014-02-04,2.41,0.8,0.02,-0.2,0.5,-0.1,-1.1,0.0,0.03,0.5,-0.2,0.5,0.9,0.8,0.8,0.07,-0.09,0.00085
2014-02-05,2.42,0.2,0.00,0.4,-0.2,-0.6,-0.2,0.0,0.06,0.0,0.0,0.3,-0.5,-0.8,-0.2,0.01,0.01,-0.00010
2014-02-06,2.40,0.5,0.00,-0.3,0.5,0.1,-0.9,0.2,0.03,1.2,-0.3,0.1,1.1,0.9,1.2,0.04,0.00,0.00050
2014-02-07,2.42,2.2,0.00,-0.5,0.5,-0.5,0.9,0.3,-0.02,1.1,0.0,0.1,1.7,1.1,1.3,-0.05,0.09,-0.00300
2014-02-10,2.42,0.1,0.02,0.3,-0.2,-0.1,-0.2,0.1,-0.01,0.0,0.0,1.1,0.5,0.2,0.2,0.02,0.00,0.00000
2014-02-11,2.39,-0.2,0.00,-0.2,0.5,-0.1,-0.1,0.3,0.05,1.2,-0.1,0.7,1.0,0.9,1.1,0.01,-0.01,0.00275
2014-02-12,2.36,0.4,0.00,-0.3,-0.1,-0.8,0.2,0.7,0.05,-0.2,0.0,0.3,0.2,0.3,0.0,0.03,0.01,-0.00050
2014-02-13,2.39,-0.1,-0.01,-0.1,-0.3,0.4,0.2,0.4,-0.07,0.4,-0.1,0.3,0.9,1.3,0.6,-0.06,-0.02,-0.00025
2014-02-14,2.38,0.0,0.00,0.0,-0.4,-0.3,-0.7,0.6,0.02,0.8,-0.2,1.4,0.1,0.1,0.5,-0.10,0.08,0.00000
2014-02-17,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.3,#N/A,#N/A,#N/A,#N/A,#N/A,-0.00075
2014-02-18,2.40,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.9,#N/A,#N/A,#N/A,#N/A,#N/A,-0.00055
2014-02-19,2.41,0.9,-0.02,0.8,0.0,0.0,0.3,0.1,0.02,-0.6,0.2,0.4,-0.8,-1.1,-0.7,-0.01,-0.01,-0.00095
2014-02-20,2.39,-0.3,0.01,0.5,0.0,0.6,0.2,-0.5,0.03,0.6,0.3,-0.4,0.7,1.1,0.6,0.00,0.00,0.00200
2014-02-21,2.38,-0.6,#N/A,0.2,0.4,0.0,-0.2,-0.1,-0.03,-0.2,0.0,0.5,-0.1,0.2,-0.2,-0.04,0.02,-0.00075
2014-02-24,2.38,0.6,#N/A,-0.6,-0.3,0.2,-0.5,0.1,0.02,0.6,-0.2,0.9,0.7,0.9,0.6,0.04,0.04,-0.00050
2014-02-25,2.38,-0.9,0.01,0.2,-0.2,-0.1,0.1,0.3,-0.05,-0.2,0.1,0.0,-0.1,-0.1,-0.1,0.00,-0.02,-0.00075
2014-02-26,2.38,0.7,0.00,0.3,0.2,-0.7,0.8,-0.3,-0.03,0.1,0.3,0.5,0.1,0.7,0.0,-0.02,0.04,-0.00030
2014-02-27,2.36,-0.2,-0.01,0.2,-0.2,0.3,-0.2,0.3,-0.02,0.5,-0.1,-0.7,0.6,0.5,0.5,0.05,-0.05,0.00280
2014-02-28,2.35,0.2,0.00,-0.6,0.0,-0.3,-0.5,0.3,0.01,0.3,-0.3,-0.2,-0.3,-0.4,0.3,-0.02,0.04,-0.00045
2014-03-03,2.37,2.4,0.01,0.1,-0.7,0.4,0.8,-0.2,-0.06,-0.9,0.2,1.2,-0.7,-0.6,-0.7,-0.01,-0.01,0.00000
2014-03-04,2.35,-1.6,-0.01,0.2,0.8,0.1,-0.4,-0.3,0.10,1.4,0.0,-0.4,1.7,2.7,1.5,0.01,0.03,-0.00030
2014-03-05,2.36,-1.8,0.00,-0.6,0.1,0.0,-0.2,0.4,0.00,-0.2,-0.2,-0.4,0.1,-0.2,0.0,0.01,-0.01,-0.00095
2014-03-06,2.37,0.1,0.01,-0.8,0.7,-0.6,-0.8,0.1,0.04,0.4,-0.5,0.1,-0.1,-0.1,0.2,0.04,0.02,0.00070
2014-03-07,2.34,1.0,0.00,1.1,0.3,0.0,0.2,-0.1,0.06,0.2,0.3,1.0,-0.4,-0.1,0.1,-0.01,0.05,0.00055
2014-03-10,2.36,-1.4,0.00,0.1,-0.1,0.2,0.3,-0.6,-0.01,-0.2,0.1,-1.0,0.0,-0.2,0.0,0.05,-0.07,-0.00130
2014-03-11,2.37,-1.1,0.01,-0.2,0.0,-0.1,0.1,0.0,-0.02,-0.4,0.0,1.0,-0.6,-1.1,-0.5,-0.02,-0.02,-0.00105
2014-03-12,2.38,-2.0,-0.02,0.4,-0.4,0.5,0.3,-0.1,-0.04,-0.1,0.1,0.6,0.4,0.4,0.0,-0.04,0.02,0.00080
2014-03-13,2.39,0.3,0.00,-0.6,-0.6,-0.2,-0.3,0.4,-0.07,-1.4,-0.3,1.1,-1.5,-1.2,-1.2,-0.07,0.03,-0.00075
2014-03-14,2.40,0.7,0.01,0.3,-0.6,0.3,0.0,-0.3,-0.01,-0.3,0.1,-0.1,-0.4,0.4,-0.3,-0.01,0.01,0.00150
2014-03-17,2.40,-0.8,0.00,-0.3,0.2,-0.4,-0.2,0.1,0.05,1.1,0.0,0.7,0.8,0.6,1.0,0.06,-0.04,-0.00040
2014-03-18,2.42,1.7,-0.01,0.3,-0.2,0.1,-0.2,-0.4,-0.02,0.5,0.1,-1.2,1.2,1.4,0.7,-0.03,0.03,0.00040
2014-03-19,2.37,0.6,0.01,0.8,0.2,0.2,0.0,0.3,0.10,-0.7,0.1,-1.2,-0.6,-0.8,-0.6,-0.04,0.00,-0.00100
2014-03-20,2.34,-1.0,-0.01,0.7,0.8,0.5,0.7,-0.7,0.01,0.7,0.7,-1.4,0.3,0.3,0.6,0.02,-0.08,-0.00025
2014-03-21,2.32,0.3,0.01,-0.5,0.0,0.3,-0.3,-0.1,-0.04,-0.2,-0.1,0.9,-1.0,-0.4,-0.3,0.04,-0.02,-0.00075
2014-03-24,2.29,0.1,0.00,0.2,-0.2,-0.2,-0.2,0.0,-0.01,-0.2,-0.1,-1.2,-1.2,-1.3,-0.5,0.00,0.02,0.00225
2014-03-25,2.28,-0.4,0.00,-0.4,0.1,0.1,-0.4,0.1,0.01,0.6,-0.1,-0.5,0.2,0.0,0.4,-0.09,0.07,-0.00075
2014-03-26,2.28,1.0,0.00,-0.3,0.0,-0.3,-0.1,0.4,-0.04,-0.6,-0.1,0.0,-1.4,-1.9,-0.7,0.05,-0.05,-0.00100
2014-03-27,2.26,0.6,0.00,-0.8,-0.2,-0.3,-0.4,0.4,-0.02,0.0,-0.2,-1.5,-0.5,-0.3,-0.2,-0.02,0.00,0.00025
2014-03-28,2.25,0.5,0.00,0.1,0.8,-0.3,0.2,0.1,0.04,0.4,0.0,0.1,0.1,0.0,0.5,-0.01,0.01,-0.00025
2014-03-31,2.26,-0.2,0.00,-0.1,0.1,-0.4,-0.2,0.2,0.00,0.8,-0.1,-0.1,1.0,1.8,0.8,-0.02,0.02,-0.00275
2014-04-01,2.26,-1.9,0.00,-0.2,0.5,-0.6,-0.2,-0.2,0.04,0.5,-0.1,-0.6,1.6,1.3,0.7,0.01,0.01,-0.00250
2014-04-02,2.25,-0.1,0.00,0.0,0.3,-0.1,0.6,0.0,0.05,0.2,0.2,-0.2,0.2,0.3,0.3,0.01,-0.01,0.00200
2014-04-03,2.24,0.7,-0.01,0.0,0.1,0.0,0.3,-0.3,-0.02,0.0,0.2,0.3,-0.9,-1.0,-0.1,-0.04,0.04,0.00025
2014-04-04,2.25,0.9,0.01,-0.5,-0.5,-0.3,-0.8,0.1,-0.06,-1.0,-0.3,0.5,-2.6,-2.3,-1.3,0.03,-0.05,-0.00075
2014-04-07,2.24,-0.7,-0.01,-0.1,-0.3,0.1,-0.1,0.1,-0.03,-1.0,-0.1,0.4,-1.2,-1.5,-1.1,-0.10,0.08,-0.00025
2014-04-08,2.26,2.1,0.00,-0.5,-0.9,-0.3,-0.5,0.8,-0.02,0.1,-0.4,1.2,0.8,0.7,0.4,0.10,-0.12,-0.00205
2014-04-09,2.25,1.0,0.01,-0.2,-0.3,-1.0,0.8,0.0,0.02,1.1,0.0,-0.4,1.7,1.4,1.1,-0.01,0.07,0.00025
2014-04-10,2.24,-0.2,0.00,0.1,-0.4,-0.1,-0.1,0.2,-0.06,-1.6,-0.1,0.9,-3.1,-2.8,-2.1,-0.01,0.01,-0.00050
2014-04-11,2.23,0.3,0.00,0.4,0.1,-0.4,0.2,-0.3,-0.02,-0.9,0.1,-0.3,-1.3,-1.4,-0.9,-0.05,0.03,-0.00060
2014-04-14,2.22,0.4,0.01,0.1,0.2,0.4,-0.2,0.0,0.02,0.9,0.2,0.6,0.6,0.4,0.8,0.07,-0.07,0.00220
2014-04-15,2.20,-0.3,#N/A,0.1,-0.2,0.2,0.3,-0.1,-0.01,0.6,0.1,-1.0,0.3,0.4,0.7,-0.03,0.05,-0.00230
2014-04-16,2.19,0.0,#N/A,0.4,0.7,-0.3,-0.3,0.4,0.01,1.0,0.0,-1.0,1.3,1.1,1.0,0.05,0.01,0.00150
2014-04-17,2.16,0.6,0.00,-0.3,-0.1,0.0,0.0,0.1,0.08,-0.1,-0.1,0.0,0.2,0.5,0.1,0.22,-0.14,-0.00200
2014-04-18,#N/A,#N/A,#N/A,0.2,0.2,-0.1,-0.1,-0.1,#N/A,#N/A,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-04-21,2.18,#N/A,#N/A,0.0,0.1,0.1,0.0,0.0,#N/A,#N/A,0.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2014-04-22,2.15,-2.5,0.01,0.0,0.0,-0.1,0.1,0.2,0.00,0.4,0.1,#N/A,1.0,1.2,0.4,0.01,0.01,#N/A
2014-04-23,2.15,-0.2,0.00,0.1,-0.3,0.2,0.3,-0.4,-0.03,-0.1,0.1,-0.6,-0.8,-0.7,-0.2,0.00,0.00,0.00015
2014-04-24,2.14,0.7,0.00,-0.1,0.1,0.0,0.0,0.2,0.00,0.0,0.0,0.0,0.5,-0.2,0.2,0.01,-0.01,-0.00090
2014-04-25,2.13,-1.3,-0.03,0.1,-0.2,0.1,0.3,0.1,-0.02,-0.8,0.0,0.8,-1.8,-1.9,-0.8,-0.03,0.01,-0.00125
2014-04-28,2.13,0.3,0.03,-0.1,0.3,-0.6,0.1,0.0,0.02,0.5,0.0,0.6,0.0,-0.5,0.3,-0.01,-0.03,-0.00175
2014-04-29,2.15,0.4,-0.01,-0.6,0.1,-0.5,-0.2,0.1,0.01,0.5,-0.1,-0.9,0.7,0.3,0.5,0.00,0.00,0.00050
2014-04-30,2.16,-1.5,0.01,-0.1,-0.4,0.3,-0.2,0.3,-0.04,0.3,-0.1,0.2,0.3,0.5,0.3,0.01,-0.01,-0.00200
2014-05-01,2.14,-0.4,0.00,0.1,0.2,0.0,-0.2,0.1,-0.04,-0.1,0.0,-0.7,0.3,-0.1,0.0,0.00,0.04,-0.00050
2014-05-02,2.14,0.4,-0.01,0.1,0.0,-0.3,-0.4,-0.2,-0.03,-0.3,-0.1,0.2,-0.1,0.3,-0.1,-0.01,-0.01,0.00000
2014-05-05,2.15,-0.3,0.00,-0.2,-0.3,0.0,0.1,0.0,0.03,0.1,-0.1,#N/A,0.3,-0.2,0.2,-0.03,0.01,#N/A
2014-05-06,2.15,0.1,0.00,-0.6,-0.5,0.0,0.0,0.6,-0.02,-0.8,-0.3,#N/A,-1.4,-1.6,-0.9,-0.01,-0.03,#N/A
2014-05-07,2.16,1.3,0.00,0.0,0.1,-0.7,-0.2,-0.1,0.01,0.7,0.0,0.2,-0.3,0.0,0.6,0.01,0.07,-0.00090
2014-05-08,2.18,-0.5,0.00,-0.4,-0.1,0.0,-0.3,-0.1,-0.01,0.2,-0.1,-1.5,-0.4,-1.0,-0.1,0.01,-0.03,-0.00060
2014-05-09,2.21,-0.2,0.01,0.4,0.1,0.2,0.3,-0.6,0.01,0.2,0.3,-0.2,0.5,0.9,0.2,-0.01,-0.01,0.00075
2014-05-12,2.20,0.6,-0.01,-0.1,0.4,0.0,-0.2,0.1,0.04,0.7,0.0,0.3,1.8,2.4,1.0,-0.01,0.01,0.00100
2014-05-13,2.21,1.1,0.00,0.1,0.1,-0.2,-0.2,-0.2,-0.05,0.1,0.0,0.0,-0.3,-1.1,0.0,-0.02,-0.02,-0.00125
2014-05-14,2.20,0.6,0.00,0.0,-0.4,0.6,-0.3,-0.3,-0.07,-0.6,-0.1,0.6,-0.7,-1.6,-0.5,0.03,-0.01,0.00150
2014-05-15,2.22,-0.9,0.01,0.0,-0.3,-0.2,0.7,0.0,-0.04,-1.0,0.1,0.3,-0.8,-0.6,-0.9,0.04,0.00,0.00050
2014-05-16,2.20,0.6,0.00,0.0,0.1,-0.2,-0.4,0.2,0.02,0.3,-0.1,-0.8,0.5,0.6,0.4,-0.02,0.00,0.00275
2014-05-19,2.22,0.6,0.00,-0.2,-0.2,-0.2,-0.2,0.0,0.02,0.1,-0.1,0.6,0.9,1.0,0.4,-0.01,-0.01,-0.00165
